"Predicted_Response"
"1298534"	"X0"
"949155"	"X1"
"910780"	"X1"
"1240186"	"X0"
"946353"	"X0"
"906791"	"X0"
"909729"	"X0"
"906851"	"X0"
"930297"	"X0"
"907169"	"X0"
"908130"	"X0"
"924244"	"X0"
"1240200"	"X0"
"946355"	"X0"
"906821"	"X0"
"1240172"	"X0"
"724828"	"X0"
"905946"	"X0"
"906790"	"X0"
"1298168"	"X0"
"684052"	"X1"
"907317"	"X0"
"909702"	"X1"
"910694"	"X0"
"683665"	"X1"
"909713"	"X0"
"1298352"	"X0"
"906844"	"X0"
"905939"	"X0"
"753539"	"X1"
"908127"	"X1"
"905978"	"X0"
"910849"	"X0"
"906872"	"X0"
"724831"	"X0"
"909725"	"X0"
"909905"	"X0"
"687448"	"X0"
"907064"	"X0"
"909757"	"X0"
"753589"	"X0"
"753532"	"X0"
"1299080"	"X0"
"687568"	"X0"
"907280"	"X1"
"1298349"	"X0"
"907066"	"X0"
"1480364"	"X0"
"906875"	"X1"
"909769"	"X0"
"906846"	"X1"
"1331045"	"X1"
"1290795"	"X0"
"907290"	"X0"
"905980"	"X0"
"907270"	"X1"
"909718"	"X1"
"724868"	"X0"
"1297439"	"X0"
"1303900"	"X0"
"908136"	"X1"
"906870"	"X1"
"907289"	"X0"
"949164"	"X1"
"1240190"	"X0"
"907313"	"X0"
"907276"	"X0"
"909256"	"X0"
"1298223"	"X0"
"753614"	"X0"
"749713"	"X0"
"1247871"	"X1"
"688011"	"X0"
"687983"	"X1"
"908149"	"X1"
"1480371"	"X0"
"1330983"	"X1"
"724878"	"X0"
"909761"	"X0"
"1240121"	"X0"
"907319"	"X0"
"908151"	"X0"
"724873"	"X0"
"905962"	"X0"
"1240167"	"X0"
"724870"	"X0"
"1298476"	"X0"
"713880"	"X0"
"906800"	"X1"
"906817"	"X0"
"1240154"	"X0"
"906843"	"X0"
"910903"	"X0"
"1290908"	"X0"
"906839"	"X0"
"1240215"	"X0"
"907055"	"X0"
"724869"	"X0"
"1240158"	"X0"
"905959"	"X0"
"1330964"	"X0"
"949178"	"X1"
"971773"	"X1"
"907043"	"X1"
"908138"	"X0"
"753572"	"X0"
"924186"	"X0"
"910784"	"X0"
"909264"	"X0"
"724839"	"X0"
"909751"	"X0"
"906856"	"X1"
"906999"	"X0"
"910905"	"X0"
"907046"	"X0"
"911905"	"X0"
"687812"	"X0"
"687798"	"X0"
"909696"	"X1"
"907042"	"X0"
"1240129"	"X0"
"1240124"	"X0"
"687563"	"X0"
"909728"	"X0"
"1240138"	"X0"
"687816"	"X0"
"1327771"	"X1"
"908142"	"X1"
"753615"	"X1"
"908441"	"X0"
"753561"	"X0"
"909248"	"X0"
"906793"	"X0"
"1298216"	"X0"
"908463"	"X0"
"906849"	"X0"
"906818"	"X0"
"908457"	"X0"
"753618"	"X1"
"907073"	"X0"
"687505"	"X0"
"753552"	"X0"
"905964"	"X1"
"688018"	"X1"
"906832"	"X1"
"910944"	"X1"
"753623"	"X0"
"1290809"	"X0"
"1240159"	"X0"
"910915"	"X0"
"906746"	"X0"
"1479987"	"X0"
"1290798"	"X0"
"909255"	"X0"
"910569"	"X0"
"1298531"	"X0"
"1327773"	"X1"
"907783"	"X1"
"909720"	"X0"
"724855"	"X0"
"1240136"	"X0"
"1240134"	"X0"
"946382"	"X0"
"908447"	"X1"
"910937"	"X0"
"1240122"	"X0"
"907312"	"X0"
"1290808"	"X0"
"908462"	"X0"
"687506"	"X0"
"687455"	"X0"
"1480372"	"X0"
"908472"	"X0"
"1503362"	"X0"
"1322212"	"X1"
"724834"	"X0"
"909904"	"X0"
"1331040"	"X1"
